product,review_author,rating,review_text,helpful_rank
"Sheba Perfect Portions Grain-Free Tender Turkey Cuts in Gravy Entree Cat Food Trays, 2.6-oz, case of 24 twin-packs",Grammy,5,Sheba grain-free cat food is the best dietary change I've made for my cat. She eats every bite at each meal.,0
"Wellness CORE Natural Grain Free Turkey & Chicken Liver Pate Canned Kitten Food, 3-oz, case of 12",KatPinchin,4,"I recommend the site because I would say its affordable healthy. it has great ingredients and its reasonably priced healthy kitten food. My kitten Skylar doesn't love this food, I don't know what it is. I probably wouldn't order this again but maybe ill try another flavor. I like the wellness brand and usually she does too but I guess this specific flavor wasn't for her. Ill finish the back and try another.",0
"Wellness CORE Natural Grain Free Turkey & Chicken Liver Pate Canned Kitten Food, 3-oz, case of 12",Cory,5,"This is the ONLY food our 6 wk old kittens were even slightly interested in. It has helped them put on some weight, and has given Momma a nice break from constant nursing.",0
"Wellness CORE Natural Grain Free Turkey & Chicken Liver Pate Canned Kitten Food, 3-oz, case of 12",AJAJ,4,"My kittens started having this since 8-week old,and so far it has been great!However, the price suddenly went $20 more than it was!Sad that I haven't found a substitute. I guess I would have to try to pay it until my kittens are one year old.",3
"Wellness CORE Natural Grain Free Turkey & Chicken Liver Pate Canned Kitten Food, 3-oz, case of 12",RosyAndFelix,5,"My 19-year-old cats Felix and Rosy have  been losing weight despite having high quality freeze-dried food that they like always available. They’ve eaten frozen raw food their whole lives, but have gotten very picky about it, and eat so gradually (grazing really) that it’s not practical to use it much anymore. They like canned food, but supermarket canned food makes them throw up (they have CKD). Plus, they leave a big percentage of those canned foods in the bowl. They won’t even touch the formulas made specifically for CKD. 

The vet said to try a high quality kitten food, which packs more calories and vitamins per bite. She recommended Wellness, so I decided to try their turkey and chicken",5
"Wellness CORE Natural Grain Free Turkey & Chicken Liver Pate Canned Kitten Food, 3-oz, case of 12",Stacy,4,"I buy this kitten food for my 21 year old boy. It keeps him healthy and strong and his lab results are always normal. 

There was one very swollen can on the bottom tier in the middle. This was also a problem once for another type of canned cat food I order from Chewy. I just recently started ordering from Chewy, but hoping this is not a common occurance.",2
"Wellness CORE Natural Grain Free Turkey & Chicken Liver Pate Canned Kitten Food, 3-oz, case of 12",Lindsay,5,"My cat loves this food. I do have to mix it up a little into a mushier portion so it's easier for him to eat, but he gobbles it up. Will definitely continue to buy this brand and this flavor!",0
"Wellness CORE Natural Grain Free Turkey & Chicken Liver Pate Canned Kitten Food, 3-oz, case of 12",PamH,5,My Kitten Smooch loves this food and if you read the ingredients you’ll know why.,0
"Wellness CORE Natural Grain Free Turkey & Chicken Liver Pate Canned Kitten Food, 3-oz, case of 12",William,3,"My wife picked this out for some kittens we are fostering. The ingredient list looks great and the brand is high quality, and we're trying to get them to put on weight and stay healthy. 

Unfortunately they don't seem to care for it too much, which is a little strange, since previously they've immediately gulped down any wet food we've given them. They will eat this, but they pick at it over a long period of time whereas normally they eat their wet food portion within 10 minutes. So, I guess we will serve this food occasionally alongside others since it's definitely not their favorite although it is nutritious. We've had better luck with the Instinct brand kitten food - similar ingredient list",0
"Wellness CORE Natural Grain Free Turkey & Chicken Liver Pate Canned Kitten Food, 3-oz, case of 12",LizzieA93,5,Great quality food that my kitten loves! It’s made switching him to an all wet food diet and meal feeedings really easy.,1
"Wellness CORE Natural Grain Free Turkey & Chicken Liver Pate Canned Kitten Food, 3-oz, case of 12",Biscuit,5,We have an 8 month old Birman kitten. She is a good eater....finishing her food in less than a minute. We tried the pate as she seems to prefer not having to chew the food. She loves the turkey and chicken liver by Core. We’ll be ordering it again.,4
"Wellness CORE Natural Grain Free Turkey & Chicken Liver Pate Canned Kitten Food, 3-oz, case of 12",sadmanatee,4,"I had been feeding my kitten a mix of a pure-protein shredded chicken food mixed with Wellness Kitten Formula (the pink can, not Core) for several months before I discovered Wellness Core Kitten Formula. Like the other Kitten Formula, it is a very thick, paste-like puree (although this one is turkey-based, and darker in color). However, this version has fewer vegetables and other unnecessary filler ingredients, so I prefer it based on that.


I will admit that if NOT mixed with the shredded chicken food (I can't name it here), my kitten would not touch the Wellness Core as it's very thick and heavy. However, when mixed with the shredded chicken and some chicken broth, it creates a nice soupy",6
"Wellness CORE Natural Grain Free Turkey & Chicken Liver Pate Canned Kitten Food, 3-oz, case of 12",Dakota4,1,I am stuck with 24 cans of kitten food my kitten won't eat. i bought for it's nutritional value. Which does me no good because she wont eat it. the consistency is difficult for her as it sticks to her dish or bowl . ( i have tried both). she is no longer a tiny girl she is almost 4 months old;so this should not be an issue.,2
"Wellness CORE Natural Grain Free Turkey & Chicken Liver Pate Canned Kitten Food, 3-oz, case of 12",Camden,5,"Our Maine coon cat kitten loves this food. Since he prefers to splash all of the water out of his water dish and not drink any- I add water to this to make a gravy out of some of it each time. If there is any left, he moves his dry food dish close by and uses his paw to cover it up with his dry food. Does not want anything or anybody to take it!! He always comes back and finishes it. He comes running when he hears the lid pop open!",4
"Wellness CORE Natural Grain Free Turkey & Chicken Liver Pate Canned Kitten Food, 3-oz, case of 12",Woody,5,This is the food the vet recommended for our new baby. Being that it was HARD TO FIND IN THE STORE and EASY TO FIND AT CHEWY.COM we were happy. And if you need to call Chewy the people are always pleasant.,1
"Wellness CORE Natural Grain Free Turkey & Chicken Liver Pate Canned Kitten Food, 3-oz, case of 12",CatMomof2,5,"I am feeding my formerly feral kitten Wellness CORE canned and dry foods. She went from a bony 4.2 lbs. at 8 months old to a sleek 6 lbs. in about a month. Her coat is now shiny and full instead of coarse and sparse like when I first got her. I should have named my kitten ""Hoover"" to reflect how she feels about her food. Slurp!",5
"Wellness CORE Natural Grain Free Turkey & Chicken Liver Pate Canned Kitten Food, 3-oz, case of 12",CatMama,5,"They say when changing your cat/kittens' food you need to gradually transition, mixing the new with the old... My shipment of Wellness Core kitten arrived quickly - thanks Chewy! - and I had not planned to start feeding it until more of the old Royal Canin Babycat was used up. However, my kittens kept trying to dig into the wrapped pallet of Wellness Core on my pantry floor, so I opened a can and put it down for them and they DEVOURED it in one sitting (twice as much as they normally eat at one time). So much for that transition time :)",3
"Wellness CORE Natural Grain Free Turkey & Chicken Liver Pate Canned Kitten Food, 3-oz, case of 12",CatMamax7,2,"Overall, I think Wellness is a good quality food for cats. I ordered this formula for my kitten to try. She likes it, however, I was disappointed to see that it contains chicken meal and salt. I wouldn't recommend this food based on those 2 ingredients.",9
"Wellness CORE Natural Grain Free Turkey & Chicken Liver Pate Canned Kitten Food, 3-oz, case of 12",OCGoodgirl,2,"I always research products prior to purchase. USA made and quality at every point are important to me. The description of this food fit the bill, but I am suspecting that the formulation changed or the whereabouts of production or sourcing changed. My kitty stopped eating this food over the course of the months that we were using it, and her bm's while eating it were very foul-smelling. On the positive side, she was full of energy, and a very healthy kitty while eating this food.",7
"Wellness CORE Natural Grain Free Turkey & Chicken Liver Pate Canned Kitten Food, 3-oz, case of 12",KFred,4,This food is a pate texture and my kitten would really prefer a flaky/chunkier texture but I've had a hard time finding that texture in a good quality kitten food. He won't devour this food but will definitely eat it so given the limited options I think it's great.,1
"Wellness CORE Natural Grain Free Turkey & Chicken Liver Pate Canned Kitten Food, 3-oz, case of 12",Iwona,5,I buy this food for my foster kitten. They love it. They grow like weed.,1
"Wellness CORE Natural Grain Free Turkey & Chicken Liver Pate Canned Kitten Food, 3-oz, case of 12",Dhall,5,"Purchased for our 4 new foster kittens. The soft pate' is easily digested, and the quality is good.",6
"Wellness CORE Natural Grain Free Turkey & Chicken Liver Pate Canned Kitten Food, 3-oz, case of 12",Chrysoback,5,Not a crumb left on the plate. The babies love this food.,3
"Wellness CORE Natural Grain Free Turkey & Chicken Liver Pate Canned Kitten Food, 3-oz, case of 12",Trenter,5,"This is my go to wet food for my little guy. I have tried Wellness Minced but it gave my 7 month old kitten diarrhea. So back to Core Kitten we went. We have had success mixing the minced and pate together. So we will continue to do that just so he has a bit of variety. 

*We also free feed Acana Meadowland ;)",6
"Wellness CORE Natural Grain Free Turkey & Chicken Liver Pate Canned Kitten Food, 3-oz, case of 12",BJ1820,4,My kitties loved it - will continue to purchase on my auto-ship.,6
"Wellness CORE Natural Grain Free Turkey & Chicken Liver Pate Canned Kitten Food, 3-oz, case of 12",DIZZY,5,"All my 4 cats love this wet foods. I've tried other grain free, but my cats like this 1 the best",4
"Wellness CORE Natural Grain Free Turkey & Chicken Liver Pate Canned Kitten Food, 3-oz, case of 12",Patches,3,"I have an older cat that is very thin, so the kitten formula was suggested. First day of trying it. He has been to the vets and all is well except he is just getting old. So I am trying to put a little weight on him. Will let you know how this works, I can't really rate the product as of yet...",7
"Wellness CORE Natural Grain Free Turkey & Chicken Liver Pate Canned Kitten Food, 3-oz, case of 12",Devonrex101,5,No need for a transition this food was so good she never even had a change in stool consistency! She loves everything about it! One can gives about 3 serving for my little girl.,4
"Wellness CORE Natural Grain Free Turkey & Chicken Liver Pate Canned Kitten Food, 3-oz, case of 12",HandM,1,We have been feeding this to our kittens for the past six months. I think that something is up with the latest case we received as they now refuse to eat it!,7
"Wellness CORE Natural Grain Free Turkey & Chicken Liver Pate Canned Kitten Food, 3-oz, case of 12",Yorkielover,5,"I have a 10 month old kitten who loves her wet food time. I can feed her 3 portions out of a can, but have to add 2-3 teaspoons of water after the first portion.",0
